# %ECSV 0.9
# ---
# datatype:
# - {name: energy, unit: eV, datatype: float64}
# - {name: transmission, datatype: float64}
# - {name: transmission95, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Randall McEntaffer}
#   - {ORIGFILE: Polyimide_C12H12N20_transmission_45nm_with95percentmesh_CXRO.xls}
#   - {Description: 45 nm polyamide filter using optical constants from henke.lbl.gov: Density=2.2}
#   - {Reference: HMG received this file by email from Ralf Heilman on 02/25/2018
# schema: astropy-2.0
1794.4	0.9954	0.94563
1799.2	0.99544	0.945668
1804	0.99547	0.9456965
1808.8	0.99551	0.9457345
1813.6	0.99554	0.945763
1818.4	0.99557	0.9457915
1823.2	0.99561	0.9458295
1828	0.99564	0.945858
1832.8	0.99567	0.9458865
1837.6	0.99571	0.9459245
1842.4	0.99574	0.945953
1847.2	0.99577	0.9459815
1852	0.9958	0.94601
1856.8	0.99583	0.9460385
1861.6	0.99587	0.9460765
1866.4	0.9959	0.946105
1871.2	0.99593	0.9461335
1876	0.99596	0.946162
1880.8	0.99599	0.9461905
1885.6	0.99602	0.946219
1890.4	0.99605	0.9462475
1895.2	0.99607	0.9462665
1900	0.9961	0.946295
1904.8	0.99613	0.9463235
1909.6	0.99616	0.946352
1914.4	0.99619	0.9463805
1919.2	0.99621	0.9463995
1924	0.99624	0.946428
1928.8	0.99627	0.9464565
1933.6	0.9963	0.946485
1938.4	0.99632	0.946504
1943.2	0.99635	0.9465325
1948	0.99637	0.9465515
1952.8	0.9964	0.94658
1957.6	0.99643	0.9466085
1962.4	0.99645	0.9466275
1967.2	0.99648	0.946656
1972	0.9965	0.946675
1976.8	0.99653	0.9467035
1981.6	0.99655	0.9467225
1986.4	0.99657	0.9467415
1991.2	0.9966	0.94677
1996	0.99662	0.946789
2000.8	0.99664	0.946808
2005.6	0.99667	0.9468365
2010.4	0.99669	0.9468555
2015.2	0.99671	0.9468745
2020	0.99674	0.946903
2024.8	0.99676	0.946922
2029.6	0.99678	0.946941
2034.4	0.9968	0.94696
2039.2	0.99682	0.946979
2044	0.99685	0.9470075
2048.8	0.99687	0.9470265
2053.6	0.99689	0.9470455
2058.4	0.99691	0.9470645
2063.2	0.99693	0.9470835
2068	0.99695	0.9471025
2072.8	0.99697	0.9471215
2077.6	0.99699	0.9471405
2082.4	0.99701	0.9471595
2087.2	0.99703	0.9471785
2092	0.99705	0.9471975
2096.8	0.99707	0.9472165
2101.6	0.99709	0.9472355
2106.4	0.99711	0.9472545
2111.2	0.99713	0.9472735
2116	0.99715	0.9472925
2120.8	0.99717	0.9473115
2125.6	0.99719	0.9473305
2130.4	0.9972	0.94734
2135.2	0.99722	0.947359
2140	0.99724	0.947378
2144.8	0.99726	0.947397
2149.6	0.99728	0.947416
2154.4	0.99729	0.9474255
2159.2	0.99731	0.9474445
2164	0.99733	0.9474635
2168.8	0.99735	0.9474825
2173.6	0.99736	0.947492
2178.4	0.99738	0.947511
2183.2	0.9974	0.94753
2188	0.99741	0.9475395
2192.8	0.99743	0.9475585
2197.6	0.99745	0.9475775
2202.4	0.99746	0.947587
2207.2	0.99748	0.947606
2212	0.9975	0.947625
2216.8	0.99751	0.9476345
2221.6	0.99753	0.9476535
2226.4	0.99754	0.947663
2231.2	0.99756	0.947682
2236	0.99757	0.9476915
2240.8	0.99759	0.9477105
2245.6	0.9976	0.94772
2250.4	0.99762	0.947739
2255.2	0.99763	0.9477485
2260	0.99765	0.9477675
2264.8	0.99766	0.947777
2269.6	0.99768	0.947796
2274.4	0.99769	0.9478055
2279.2	0.99771	0.9478245
2284	0.99772	0.947834
2288.8	0.99773	0.9478435
2293.6	0.99775	0.9478625
2298.4	0.99776	0.947872
2303.2	0.99777	0.9478815
2308	0.99779	0.9479005
2312.8	0.9978	0.94791
2317.6	0.99782	0.947929
2322.4	0.99783	0.9479385
2327.2	0.99784	0.947948
2332	0.99785	0.9479575
2336.8	0.99787	0.9479765
2341.6	0.99788	0.947986
2346.4	0.99789	0.9479955
2351.2	0.99791	0.9480145
2356	0.99792	0.948024
2360.8	0.99793	0.9480335
2365.6	0.99794	0.948043
2370.4	0.99796	0.948062
2375.2	0.99797	0.9480715
2380	0.99798	0.948081
2384.8	0.99799	0.9480905
2389.6	0.998	0.9481
2394.4	0.99801	0.9481095
2399.2	0.99803	0.9481285
2404	0.99804	0.948138
2408.8	0.99805	0.9481475
2413.6	0.99806	0.948157
2418.4	0.99807	0.9481665
2423.2	0.99808	0.948176
2428	0.99809	0.9481855
2432.8	0.99811	0.9482045
2437.6	0.99812	0.948214
2442.4	0.99813	0.9482235
2447.2	0.99814	0.948233
2452	0.99815	0.9482425
2456.8	0.99816	0.948252
2461.6	0.99817	0.9482615
2466.4	0.99818	0.948271
2471.2	0.99819	0.9482805
2476	0.9982	0.94829
2480.8	0.99821	0.9482995
2485.6	0.99822	0.948309
2490.4	0.99823	0.9483185
2495.2	0.99824	0.948328
2500	0.99825	0.9483375
