# %ECSV 0.9
# ---
# datatype:
# - {name: lambda, unit: nm, datatype: float64}
# - {name: theta, unit: degree, datatype: float64}
# - {name: o0, datatype: float64}
# - {name: o1, datatype: float64}
# - {name: o2, datatype: float64}
# - {name: o3, datatype: float64}
# - {name: o4, datatype: float64}
# - {name: o5, datatype: float64}
# - {name: o6, datatype: float64}
# - {name: o7, datatype: float64}
# - {name: o8, datatype: float64}
# - {name: o9, datatype: float64}
# - {name: o10, datatype: float64}
# - {name: o11, datatype: float64}
# - {name: o12, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Ralf Heilmann}
#   - {ORIGFILE: Si_4um_deep_30pct_dc.xlsx}
#   - {Description: Calculated grating efficiencies}
#   - {Grating: Si 4 my deep}
lambda theta o0 o1 o2 o3 o4 o5 o6 o7 o8 o9 o10 o11 o12
4.8 2.65 0.0321721399 0.0060444603 0.0137965357 0.108304358 0.18281011 0.0154426846 0.0026678954 0.0005269904 0.0001536819 5.38E-05 2.63E-05 1.21E-05 5.40E-06
4.8 2.7 0.034822511 0.0033958267 0.0166726792 0.0910517964 0.185917655 0.0181032081 0.0030762477 0.0005369802 0.0001715955 6.09E-05 2.77E-05 1.23E-05 6.07E-06
4.8 2.75 0.0370363935 0.0016621327 0.0190608384 0.0752027815 0.186998301 0.0210301769 0.0034880672 0.0005488204 0.0001923648 6.82E-05 2.88E-05 1.26E-05 6.77E-06
4.8 2.8 0.0388189818 0.0008268584 0.0208122053 0.0610110695 0.186020653 0.0241961199 0.0038926387 0.0005661781 0.0002157824 7.54E-05 2.94E-05 1.30E-05 7.50E-06
4.85 0.8 0.139924706 0.310915908 0.0749318185 0.0130039883 0.0005458332 0.000830813 0.0001145969 1.83E-06 2.01E-05 1.18E-05 8.43E-07 9.32E-07 2.06E-06
4.85 0.85 0.130834858 0.301123282 0.0932900065 0.0122868193 0.0006596094 0.000928991 9.52E-05 4.52E-06 2.36E-05 1.13E-05 4.72E-07 1.36E-06 2.15E-06
4.85 0.9 0.123684313 0.288083715 0.112778883 0.0120337141 0.0007628465 0.0010157227 7.43E-05 8.83E-06 2.66E-05 1.05E-05 2.15E-07 1.81E-06 2.19E-06
4.85 0.95 0.118218818 0.272262998 0.132886341 0.012467553 0.0008451436 0.0010877685 5.36E-05 1.47E-05 2.91E-05 9.38E-06 9.60E-08 2.27E-06 2.19E-06
4.85 1 0.114118293 0.254217303 0.153042292 0.0138202734 0.0008964131 0.0011424812 3.48E-05 2.18E-05 3.10E-05 8.08E-06 1.59E-07 2.72E-06 2.10E-06
4.85 1.05 0.111019995 0.234566315 0.172640922 0.0163225517 0.0009083337 0.0011780015 1.95E-05 3.01E-05 3.19E-05 6.63E-06 4.38E-07 3.11E-06 1.92E-06
4.85 1.1 0.108543122 0.213963222 0.19106588 0.0201918661 0.0008761832 0.0011935013 9.60E-06 3.88E-05 3.18E-05 5.16E-06 9.18E-07 3.42E-06 1.68E-06
4.85 1.15 0.106312969 0.193063927 0.207716929 0.0256196603 0.0008009348 0.0011893953 6.50E-06 4.76E-05 3.05E-05 3.83E-06 1.54E-06 3.62E-06 1.44E-06
4.85 1.2 0.103983018 0.172497209 0.222036441 0.0327584211 0.0006914638 0.0011674717 1.14E-05 5.54E-05 2.81E-05 2.79E-06 2.26E-06 3.70E-06 1.21E-06
4.85 1.25 0.101253694 0.152837151 0.233534599 0.0417096018 0.0005666804 0.0011309243 2.46E-05 6.17E-05 2.49E-05 2.18E-06 3.02E-06 3.64E-06 9.76E-07
4.85 1.3 0.0978872387 0.134579248 0.24181178 0.0525130898 0.0004573798 0.001084227 4.60E-05 6.56E-05 2.13E-05 2.06E-06 3.81E-06 3.44E-06 7.50E-07
4.85 1.35 0.0937179383 0.118121765 0.246577057 0.0651389717 0.0004075482 0.0010328211 7.42E-05 6.67E-05 1.75E-05 2.43E-06 4.56E-06 3.12E-06 5.87E-07
4.85 1.4 0.0886573083 0.103753041 0.247661852 0.0794821896 0.0004749585 0.0009826714 0.0001073825 6.49E-05 1.38E-05 3.26E-06 5.20E-06 2.71E-06 5.11E-07
4.85 1.45 0.0826944995 0.0916449094 0.245027859 0.0953603996 0.0007309874 0.0009397744 0.0001428243 6.03E-05 1.06E-05 4.52E-06 5.64E-06 2.25E-06 5.06E-07
4.85 1.5 0.0758921956 0.081852197 0.238768809 0.112515382 0.0012596023 0.0009096866 0.0001777082 5.31E-05 8.17E-06 6.17E-06 5.84E-06 1.77E-06 5.64E-07
4.85 1.55 0.0683783681 0.0743181466 0.229106073 0.130618423 0.0021554143 0.0008971295 0.000209228 4.38E-05 6.75E-06 8.14E-06 5.78E-06 1.31E-06 7.05E-07
4.85 1.6 0.0603347499 0.0688853982 0.216378206 0.149279632 0.0035207373 0.0009057142 0.0002349635 3.34E-05 6.70E-06 1.03E-05 5.50E-06 9.06E-07 9.46E-07
4.85 1.65 0.051983101 0.0653115992 0.201025121 0.168060627 0.0054617185 0.0009378332 0.0002531301 2.28E-05 8.24E-06 1.25E-05 5.02E-06 5.97E-07 1.26E-06
4.85 1.7 0.0435702673 0.0632884746 0.183567823 0.186489897 0.0080836567 0.0009947096 0.0002627294 1.32E-05 1.14E-05 1.44E-05 4.37E-06 4.19E-07 1.60E-06
4.85 1.75 0.0353529177 0.0624632048 0.164584695 0.204080091 0.0114857072 0.0010765775 0.0002636186 5.95E-06 1.60E-05 1.60E-05 3.58E-06 4.05E-07 1.96E-06
4.85 1.8 0.0275825994 0.0624607117 0.144685585 0.22034675 0.0157551698 0.0011830172 0.0002565458 2.27E-06 2.18E-05 1.73E-05 2.72E-06 5.78E-07 2.33E-06
4.85 1.85 0.0204918512 0.0629055732 0.124485127 0.234827829 0.0209615695 0.0013134565 0.0002431704 3.51E-06 2.86E-05 1.81E-05 1.91E-06 9.39E-07 2.72E-06
4.85 1.9 0.0142822893 0.0634423716 0.104576549 0.247102817 0.0271509071 0.0014678069 0.0002260569 1.08E-05 3.60E-05 1.86E-05 1.22E-06 1.47E-06 3.08E-06
4.85 1.95 0.0091152433 0.0637534154 0.0855075873 0.256809924 0.0343405747 0.0016471898 0.000208597 2.51E-05 4.38E-05 1.89E-05 7.51E-07 2.17E-06 3.39E-06
4.85 2 0.0051050019 0.0635732551 0.0677598696 0.263660368 0.0425153951 0.0018546759 0.0001948404 4.66E-05 5.20E-05 1.88E-05 5.49E-07 3.02E-06 3.63E-06
4.85 2.05 0.0023147098 0.0626995147 0.0517325674 0.267449394 0.0516249628 0.0020959526 0.0001892626 7.54E-05 6.03E-05 1.86E-05 6.77E-07 4.01E-06 3.82E-06
4.85 2.1 0.0007551004 0.0609996568 0.0377307448 0.268063625 0.0615823783 0.0023798324 0.0001965202 0.0001104827 6.85E-05 1.82E-05 1.20E-06 5.09E-06 3.96E-06
4.85 2.15 0.0003861116 0.0584134607 0.0259584195 0.265484914 0.0722642649 0.0027185764 0.0002212642 0.0001507903 7.63E-05 1.78E-05 2.14E-06 6.19E-06 4.04E-06
4.85 2.2 0.0011213305 0.054951227 0.016516248 0.259790961 0.0835118719 0.003128007 0.0002680275 0.0001948033 8.35E-05 1.77E-05 3.51E-06 7.25E-06 4.05E-06
4.85 2.25 0.0028349779 0.0506880719 0.0094037988 0.251152626 0.0951332668 0.0036273485 0.0003411409 0.000240881 9.03E-05 1.82E-05 5.28E-06 8.24E-06 4.01E-06
4.85 2.3 0.0053709084 0.0457548084 0.0045262884 0.239827931 0.106906932 0.0042387627 0.0004446105 0.0002873037 9.67E-05 1.93E-05 7.42E-06 9.20E-06 3.98E-06
4.85 2.35 0.0085528684 0.0403259174 0.0017055395 0.226152368 0.118587218 0.0049865956 0.0005819013 0.0003323222 0.0001028305 2.12E-05 9.86E-06 1.01E-05 3.99E-06
4.85 2.4 0.0121951696 0.0346055686 0.0006945835 0.2105258 0.129911659 0.0058963452 0.0007556159 0.0003742401 0.0001091241 2.40E-05 1.25E-05 1.09E-05 4.04E-06
4.85 2.45 0.0161130037 0.0288127678 0.0011950077 0.193396307 0.140610014 0.0069933989 0.0009671281 0.0004115776 0.0001159198 2.77E-05 1.53E-05 1.16E-05 4.13E-06
4.85 2.5 0.0201316345 0.0231666751 0.0028758367 0.175241664 0.150414401 0.0083015998 0.0012162297 0.0004433147 0.0001236502 3.21E-05 1.80E-05 1.20E-05 4.26E-06
4.85 2.55 0.024093965 0.0178731044 0.0053926715 0.156549806 0.159069793 0.0098416454 0.0015008388 0.0004691318 0.0001327519 3.72E-05 2.05E-05 1.23E-05 4.46E-06
4.85 2.6 0.0278663604 0.0131130606 0.0084060198 0.137799756 0.166344167 0.0116294013 0.0018168338 0.0004895619 0.0001436056 4.28E-05 2.28E-05 1.25E-05 4.76E-06
4.85 2.65 0.0313426998 0.0090337977 0.0115978843 0.119443776 0.172037874 0.013674198 0.0021580707 0.0005060067 0.0001564843 4.88E-05 2.48E-05 1.28E-05 5.17E-06
4.85 2.7 0.0344464417 0.0057425746 0.0146857905 0.101891263 0.175991724 0.0159773114 0.0025166184 0.0005206271 0.0001715339 5.51E-05 2.66E-05 1.31E-05 5.69E-06
4.85 2.75 0.0371306751 0.0033032577 0.0174336388 0.0854950069 0.178093622 0.0185306791 0.0028832123 0.0005361396 0.0001887824 6.17E-05 2.80E-05 1.34E-05 6.28E-06
4.85 2.8 0.0393765055 0.0017358205 0.0196589996 0.0705405721 0.178283507 0.0213158692 0.0032479007 0.0005555529 0.0002081542 6.84E-05 2.91E-05 1.38E-05 6.92E-06
4.9 0.8 0.137731255 0.312430002 0.0730131973 0.0129053054 0.0005335722 0.0006654723 0.0001152594 1.09E-06 1.67E-05 1.11E-05 1.03E-06 6.73E-07 1.84E-06
4.9 0.85 0.127979353 0.303263059 0.0910013059 0.0123030947 0.0006385621 0.0007549353 9.75E-05 2.56E-06 1.98E-05 1.08E-05 5.98E-07 1.02E-06 1.96E-06
4.9 0.9 0.120230834 0.290824259 0.110147277 0.0121407558 0.0007320998 0.0008372401 7.80E-05 5.51E-06 2.26E-05 1.00E-05 2.96E-07 1.42E-06 1.99E-06
4.9 0.95 0.114262642 0.275546326 0.129968786 0.0126259883 0.0008043921 0.0009097751 5.83E-05 9.86E-06 2.48E-05 8.99E-06 1.32E-07 1.82E-06 1.96E-06
4.9 1 0.10978252 0.257952775 0.149926326 0.01397513 0.0008460611 0.0009703876 4.00E-05 1.54E-05 2.65E-05 7.80E-06 1.12E-07 2.21E-06 1.90E-06
4.9 1.05 0.10644993 0.238633947 0.169442989 0.016404165 0.0008493745 0.0010174637 2.48E-05 2.19E-05 2.75E-05 6.53E-06 2.58E-07 2.58E-06 1.79E-06
4.9 1.1 0.103898789 0.218219721 0.187927333 0.0201182905 0.0008097481 0.0010500934 1.39E-05 2.89E-05 2.77E-05 5.23E-06 5.98E-07 2.88E-06 1.61E-06
4.9 1.15 0.101760434 0.197350391 0.20479806 0.0253004503 0.0007275235 0.0010682829 8.91E-06 3.59E-05 2.71E-05 4.02E-06 1.12E-06 3.09E-06 1.38E-06
4.9 1.2 0.0996852895 0.176647813 0.219508944 0.0320995344 0.0006099023 0.0010731298 1.07E-05 4.25E-05 2.55E-05 2.99E-06 1.76E-06 3.19E-06 1.14E-06
4.9 1.25 0.0973620114 0.156688545 0.231572827 0.0406190042 0.0004728651 0.0010668909 1.99E-05 4.80E-05 2.30E-05 2.30E-06 2.45E-06 3.18E-06 9.33E-07
4.9 1.3 0.094533012 0.137980262 0.240583307 0.0509068233 0.0003428805 0.0010529203 3.63E-05 5.18E-05 2.00E-05 2.04E-06 3.14E-06 3.05E-06 7.51E-07
4.9 1.35 0.0910058044 0.120942602 0.246233046 0.0629473185 0.0002582088 0.0010354793 5.91E-05 5.36E-05 1.66E-05 2.26E-06 3.82E-06 2.83E-06 5.91E-07
4.9 1.4 0.086659772 0.105893111 0.24832784 0.076655555 0.0002696427 0.0010194213 8.69E-05 5.30E-05 1.33E-05 2.94E-06 4.44E-06 2.50E-06 4.82E-07
4.9 1.45 0.0814482853 0.0930389417 0.246795533 0.0918747609 0.0004405307 0.0010097673 0.0001175527 5.00E-05 1.04E-05 4.03E-06 4.95E-06 2.10E-06 4.62E-07
4.9 1.5 0.0753964488 0.0824745517 0.241689313 0.108377078 0.0008459915 0.0010112469 0.0001487112 4.48E-05 8.07E-06 5.49E-06 5.28E-06 1.66E-06 5.31E-07
4.9 1.55 0.068595062 0.0741850048 0.233185259 0.12586767 0.001571305 0.0010279093 0.0001779095 3.78E-05 6.64E-06 7.26E-06 5.37E-06 1.23E-06 6.66E-07
4.9 1.6 0.0611914397 0.0680544076 0.221574228 0.143992157 0.0027094731 0.0010628568 0.0002029025 2.94E-05 6.33E-06 9.30E-06 5.22E-06 8.54E-07 8.61E-07
4.9 1.65 0.0533777464 0.0638789399 0.207248501 0.162347301 0.0043579405 0.0011181123 0.0002218909 2.06E-05 7.39E-06 1.15E-05 4.86E-06 5.58E-07 1.13E-06
4.9 1.7 0.045377567 0.061383723 0.190684041 0.180494462 0.0066145438 0.0011946327 0.0002336972 1.22E-05 9.97E-06 1.37E-05 4.33E-06 3.76E-07 1.48E-06
4.9 1.75 0.0374314732 0.0602423281 0.172419275 0.197975414 0.0095728522 0.0012924814 0.000237866 5.39E-06 1.41E-05 1.56E-05 3.69E-06 3.34E-07 1.87E-06
4.9 1.8 0.0297827338 0.0600974731 0.15303136 0.214329564 0.0133170731 0.0014111503 0.0002347077 1.40E-06 1.96E-05 1.73E-05 2.98E-06 4.55E-07 2.25E-06
4.9 1.85 0.0226639881 0.0605817389 0.13311135 0.229111733 0.0179167596 0.0015499959 0.0002253041 1.38E-06 2.63E-05 1.85E-05 2.25E-06 7.54E-07 2.63E-06
4.9 1.9 0.0162853541 0.0613373908 0.113239421 0.241909615 0.0234216478 0.0017087575 0.0002114893 6.42E-06 3.39E-05 1.93E-05 1.59E-06 1.23E-06 3.00E-06
4.9 1.95 0.0108243668 0.0620342869 0.0939616742 0.252359943 0.0298569906 0.0018881412 0.0001957966 1.74E-05 4.21E-05 1.98E-05 1.07E-06 1.88E-06 3.37E-06
4.9 2 0.0064180201 0.0623852453 0.0757698662 0.260162384 0.0372196774 0.002090401 0.0001813508 3.48E-05 5.09E-05 2.01E-05 7.58E-07 2.68E-06 3.70E-06
4.9 2.05 0.0031571562 0.0621582602 0.0590846789 0.265090718 0.045475373 0.0023198621 0.0001717212 5.87E-05 5.99E-05 2.02E-05 7.19E-07 3.61E-06 3.94E-06
4.9 2.1 0.0010834613 0.0611849734 0.0442427345 0.267001262 0.0545567718 0.0025833766 0.0001707695 8.88E-05 6.91E-05 2.03E-05 1.02E-06 4.65E-06 4.11E-06
4.9 2.15 0.0001892715 0.0593651633 0.0314877338 0.265838313 0.0643630298 0.0028906687 0.0001825157 0.0001241081 7.80E-05 2.02E-05 1.71E-06 5.77E-06 4.23E-06
4.9 2.2 0.0004202011 0.0566671703 0.0209659748 0.261636258 0.0747604344 0.003254527 0.0002110287 0.0001633935 8.65E-05 2.02E-05 2.82E-06 6.91E-06 4.32E-06
4.9 2.25 0.001680306 0.0531244261 0.0127263332 0.254518245 0.0855842899 0.0036908027 0.0002603254 0.000205155 9.43E-05 2.04E-05 4.33E-06 8.00E-06 4.38E-06
4.9 2.3 0.0038392876 0.0488285608 0.0067246186 0.244691473 0.0966420033 0.0042181728 0.0003342511 0.000247821 0.0001015076 2.10E-05 6.17E-06 9.01E-06 4.40E-06
4.9 2.35 0.0067411644 0.0439197545 0.0028319794 0.232439415 0.107717334 0.0048576341 0.0004363053 0.0002898752 0.0001082643 2.22E-05 8.29E-06 9.95E-06 4.39E-06
4.9 2.4 0.0102138186 0.0385750262 0.0008468122 0.218111278 0.118575852 0.0056317059 0.000569384 0.0003299373 0.0001149021 2.40E-05 1.06E-05 1.08E-05 4.37E-06
4.9 2.45 0.0140787281 0.0329950203 0.0005095043 0.20210873 0.12897192 0.00656339 0.0007354435 0.0003668407 0.0001217915 2.67E-05 1.32E-05 1.16E-05 4.41E-06
4.9 2.5 0.0181602086 0.0273901899 0.0015192008 0.184870223 0.138657227 0.0076749404 0.0009351431 0.0003997522 0.0001292914 3.01E-05 1.58E-05 1.23E-05 4.50E-06
4.9 2.55 0.0222936642 0.0219674951 0.0035515814 0.166853755 0.147390174 0.0089864813 0.0011675352 0.0004283199 0.0001377093 3.42E-05 1.84E-05 1.28E-05 4.65E-06
4.9 2.6 0.0263324603 0.0169184319 0.0062765157 0.148519129 0.154945233 0.0105145567 0.0014298721 0.0004527992 0.0001472818 3.89E-05 2.09E-05 1.32E-05 4.84E-06
4.9 2.65 0.0301530951 0.0124089045 0.0093746097 0.130310583 0.161121961 0.0122706971 0.0017175559 0.0004741165 0.0001581778 4.41E-05 2.31E-05 1.34E-05 5.10E-06
4.9 2.7 0.033658356 0.0085714873 0.0125517613 0.112640569 0.165752931 0.0142599751 0.0020242414 0.0004938352 0.000170511 4.97E-05 2.51E-05 1.37E-05 5.42E-06
4.9 2.75 0.0367788076 0.0055003374 0.0155511588 0.0958757541 0.168710608 0.0164796976 0.0023421419 0.0005140215 0.0001843516 5.55E-05 2.67E-05 1.40E-05 5.85E-06
4.9 2.8 0.0394727282 0.0032487765 0.0181622366 0.0803256705 0.16991277 0.0189183729 0.0026625502 0.0005370455 0.0001997311 6.15E-05 2.81E-05 1.44E-05 6.37E-06
4.95 0.8 0.136284783 0.313384329 0.0712412005 0.0127014315 0.0005353102 0.0005206682 0.000109709 9.93E-07 1.34E-05 1.02E-05 1.23E-06 4.73E-07 1.59E-06
4.95 0.85 0.125873381 0.304850873 0.0888595443 0.0122025795 0.000637281 0.0005985052 9.45E-05 1.34E-06 1.61E-05 9.97E-06 7.68E-07 7.40E-07 1.70E-06
4.95 0.9 0.117512946 0.293033706 0.107655612 0.0121224302 0.0007275407 0.0006724035 7.72E-05 3.06E-06 1.86E-05 9.37E-06 4.06E-07 1.06E-06 1.77E-06
4.95 0.95 0.111010607 0.278333579 0.127174787 0.0126551121 0.0007964657 0.0007403834 5.93E-05 6.08E-06 2.07E-05 8.49E-06 1.83E-07 1.41E-06 1.78E-06
4.95 1 0.106102114 0.261241848 0.146906616 0.0140028777 0.0008348757 0.0008009013 4.25E-05 1.02E-05 2.22E-05 7.42E-06 1.08E-07 1.76E-06 1.71E-06
4.95 1.05 0.102470693 0.242318635 0.166302779 0.0163679619 0.0008351848 0.0008528643 2.80E-05 1.52E-05 2.32E-05 6.27E-06 1.76E-07 2.09E-06 1.60E-06
4.95 1.1 0.099767677 0.222168009 0.184797523 0.0199434542 0.0007927222 0.0008956802 1.72E-05 2.06E-05 2.35E-05 5.13E-06 3.92E-07 2.36E-06 1.46E-06
4.95 1.15 0.0976339132 0.201411302 0.201829928 0.0249032972 0.0007072212 0.0009293705 1.13E-05 2.62E-05 2.32E-05 4.06E-06 7.68E-07 2.57E-06 1.30E-06
4.95 1.2 0.0957208204 0.180659849 0.216867157 0.0313916549 0.0005844606 0.0009547224 1.10E-05 3.15E-05 2.22E-05 3.12E-06 1.30E-06 2.70E-06 1.10E-06
4.95 1.25 0.09370957 0.160488786 0.229427378 0.0395123427 0.0004379606 0.0009734028 1.69E-05 3.61E-05 2.04E-05 2.42E-06 1.93E-06 2.73E-06 8.87E-07
4.95 1.3 0.0913271093 0.141413635 0.23910079 0.0493192187 0.0002905539 0.0009879612 2.89E-05 3.96E-05 1.80E-05 2.08E-06 2.59E-06 2.65E-06 7.03E-07
4.95 1.35 0.0883583391 0.123870884 0.245567572 0.0608082689 0.0001756409 0.0010016959 4.66E-05 4.16E-05 1.51E-05 2.16E-06 3.22E-06 2.48E-06 5.69E-07
4.95 1.4 0.0846541782 0.108203184 0.248612012 0.0739119092 0.0001379754 0.0010184018 6.89E-05 4.19E-05 1.23E-05 2.68E-06 3.79E-06 2.23E-06 4.81E-07
4.95 1.45 0.0801353097 0.0946496763 0.248132138 0.0884960008 0.0002338429 0.0010420403 9.42E-05 4.02E-05 9.64E-06 3.63E-06 4.27E-06 1.90E-06 4.40E-07
4.95 1.5 0.074791781 0.0833416645 0.244144306 0.104359908 0.0005305241 0.0010763814 0.0001205831 3.67E-05 7.58E-06 4.95E-06 4.65E-06 1.53E-06 4.73E-07
4.95 1.55 0.0686790485 0.0743037577 0.236782444 0.121239587 0.0011049729 0.0011246516 0.0001460087 3.15E-05 6.28E-06 6.57E-06 4.87E-06 1.15E-06 5.98E-07
4.95 1.6 0.0619108081 0.0674603243 0.22629201 0.13881366 0.0020417182 0.0011892484 0.0001685657 2.52E-05 5.94E-06 8.47E-06 4.89E-06 8.00E-07 8.02E-07
4.95 1.65 0.0546490792 0.0626464424 0.213019029 0.156712379 0.0034300621 0.0012716001 0.0001866211 1.81E-05 6.73E-06 1.06E-05 4.68E-06 5.17E-07 1.06E-06
4.95 1.7 0.0470923223 0.0596223779 0.197394843 0.174529252 0.0053606205 0.0013721901 0.0001989928 1.12E-05 8.83E-06 1.28E-05 4.30E-06 3.33E-07 1.36E-06
4.95 1.75 0.039462357 0.0580907955 0.179917221 0.19183508 0.0079212399 0.0014907256 0.0002050625 5.19E-06 1.24E-05 1.49E-05 3.78E-06 2.71E-07 1.71E-06
4.95 1.8 0.0319909548 0.0577157502 0.161128679 0.208193784 0.0111924293 0.0016264327 0.0002048468 1.21E-06 1.74E-05 1.69E-05 3.18E-06 3.53E-07 2.13E-06
4.95 1.85 0.0249069679 0.0581423164 0.14159333 0.223178868 0.0152426153 0.0017784558 0.0001990172 2.51E-07 2.38E-05 1.86E-05 2.55E-06 5.96E-07 2.55E-06
4.95 1.9 0.0184245474 0.059015762 0.121873823 0.23638932 0.0201235547 0.0019463155 0.0001888674 3.29E-06 3.13E-05 1.98E-05 1.95E-06 1.01E-06 2.95E-06
4.95 1.95 0.0127326983 0.0599993713 0.102509545 0.247464357 0.0258661182 0.0021303766 0.0001762469 1.11E-05 3.98E-05 2.07E-05 1.42E-06 1.59E-06 3.32E-06
4.95 2 0.0079864411 0.060790235 0.0839968453 0.256096735 0.0324766133 0.0023322964 0.0001634837 2.43E-05 4.90E-05 2.14E-05 1.04E-06 2.33E-06 3.66E-06
4.95 2.05 0.0042999846 0.0611323624 0.0667718905 0.262044151 0.0399338421 0.0025554447 0.0001533073 4.32E-05 5.87E-05 2.18E-05 8.74E-07 3.22E-06 3.97E-06
4.95 2.1 0.0017423053 0.0608265053 0.0511967392 0.26513846 0.0481871056 0.0028052973 0.0001487726 6.76E-05 6.85E-05 2.20E-05 9.93E-07 4.21E-06 4.23E-06
4.95 2.15 0.0003354022 0.0597363747 0.0375491156 0.265291933 0.0571551935 0.0030897418 0.0001531803 9.70E-05 7.83E-05 2.22E-05 1.45E-06 5.29E-06 4.42E-06
4.95 2.2 5.52E-05 0.0577910759 0.0260161428 0.262500484 0.0667265754 0.0034192739 0.0001699909 0.0001306977 8.78E-05 2.23E-05 2.28E-06 6.43E-06 4.55E-06
4.95 2.25 0.0008350665 0.0549838472 0.0166922104 0.256843802 0.0767608237 0.0038070562 0.000202729 0.000167343 9.67E-05 2.25E-05 3.48E-06 7.58E-06 4.64E-06
4.95 2.3 0.0025710822 0.05136751 0.0095810895 0.248482395 0.0870910691 0.00426879 0.0002548652 0.0002056356 0.0001048614 2.28E-05 5.04E-06 8.71E-06 4.70E-06
4.95 2.35 0.005129521 0.0470469795 0.0046019572 0.237651597 0.0975275027 0.0048223884 0.000329662 0.0002442214 0.0001123683 2.34E-05 6.88E-06 9.76E-06 4.74E-06
4.95 2.4 0.0083550186 0.042169315 0.0015988861 0.224652594 0.107862024 0.0054874264 0.0004299653 0.0002818945 0.0001194174 2.45E-05 8.96E-06 1.07E-05 4.74E-06
4.95 2.45 0.0120794516 0.0369122322 0.0003532231 0.209841209 0.117873852 0.0062843554 0.0005579439 0.0003177015 0.0001263364 2.61E-05 1.12E-05 1.15E-05 4.72E-06
4.95 2.5 0.0161308758 0.0314717377 0.000598159 0.193614754 0.127336168 0.0072334912 0.0007147915 0.0003510039 0.0001334666 2.84E-05 1.37E-05 1.23E-05 4.73E-06
4.95 2.55 0.0203420559 0.0260495512 0.0020347047 0.176397434 0.136023656 0.0083538337 0.000900424 0.0003815192 0.0001410792 3.15E-05 1.62E-05 1.30E-05 4.79E-06
4.95 2.6 0.0245579936 0.0208409938 0.0043482305 0.158624569 0.143720771 0.009661787 0.0011132248 0.0004093675 0.0001493447 3.52E-05 1.87E-05 1.35E-05 4.91E-06
4.95 2.65 0.0286419418 0.0160241353 0.0072246136 0.140726184 0.150230284 0.0111698663 0.0013499196 0.0004351256 0.0001583557 3.95E-05 2.12E-05 1.40E-05 5.08E-06
4.95 2.7 0.0324797447 0.0117509241 0.0103650292 0.123111107 0.155381339 0.0128854495 0.0016056375 0.0004598454 0.0001681726 4.43E-05 2.33E-05 1.43E-05 5.30E-06
4.95 2.75 0.0359825765 0.0081406541 0.0134986595 0.106152763 0.159036382 0.0148096332 0.0018741515 0.0004849987 0.000178865 4.94E-05 2.52E-05 1.45E-05 5.58E-06
4.95 2.8 0.039088131 0.0052758555 0.016392876 0.0901773435 0.161096664 0.0169362388 0.0021482531 0.0005123466 0.0001905274 5.46E-05 2.69E-05 1.47E-05 5.93E-06
5 0.8 0.135502041 0.313872083 0.0696227009 0.0124109821 0.000542917 0.0003982817 9.93E-05 1.41E-06 1.04E-05 9.16E-06 1.38E-06 3.03E-07 1.38E-06
5 0.85 0.124439695 0.30597319 0.086878472 0.0120037697 0.0006452322 0.0004629218 8.70E-05 8.34E-07 1.27E-05 8.98E-06 9.33E-07 5.18E-07 1.48E-06
5 0.9 0.115461203 0.294789574 0.105325961 0.011996406 0.0007364141 0.0005259211 7.25E-05 1.46E-06 1.49E-05 8.55E-06 5.49E-07 7.72E-07 1.53E-06
5 0.95 0.108403078 0.280691292 0.124536513 0.0125706724 0.0008067722 0.0005858878 5.71E-05 3.30E-06 1.68E-05 7.87E-06 2.69E-07 1.05E-06 1.55E-06
5 1 0.103028785 0.264138228 0.144027036 0.0139161073 0.0008470215 0.0006418717 4.22E-05 6.19E-06 1.82E-05 6.97E-06 1.28E-07 1.35E-06 1.53E-06
5 1.05 0.0990457607 0.245660308 0.163276368 0.0162225495 0.00084938 0.0006933698 2.92E-05 9.90E-06 1.91E-05 5.95E-06 1.36E-07 1.64E-06 1.45E-06
5 1.1 0.0961244437 0.225834827 0.181743941 0.0196718345 0.0008087918 0.0007403081 1.91E-05 1.41E-05 1.95E-05 4.92E-06 2.81E-07 1.90E-06 1.32E-06
5 1.15 0.093918309 0.205261758 0.198890135 0.024428821 0.0007242622 0.000783051 1.30E-05 1.85E-05 1.94E-05 3.95E-06 5.53E-07 2.10E-06 1.16E-06
5 1.2 0.0920836158 0.184538394 0.214197529 0.0306320589 0.0006002674 0.0008224581 1.14E-05 2.28E-05 1.86E-05 3.12E-06 9.50E-07 2.24E-06 1.01E-06
5 1.25 0.090297981 0.164234614 0.227192103 0.0383843642 0.0004481933 0.0008599615 1.49E-05 2.66E-05 1.73E-05 2.49E-06 1.47E-06 2.29E-06 8.42E-07
5 1.3 0.0882767873 0.14487001 0.237463351 0.047743782 0.0002877229 0.0008975999 2.34E-05 2.97E-05 1.55E-05 2.13E-06 2.07E-06 2.26E-06 6.78E-07
5 1.35 0.0857862384 0.126894106 0.244682156 0.0587157879 0.0001480316 0.0009379549 3.67E-05 3.18E-05 1.32E-05 2.12E-06 2.69E-06 2.13E-06 5.38E-07
5 1.4 0.0826524547 0.11067064 0.248615093 0.0712475963 6.86E-05 0.0009839689 5.39E-05 3.26E-05 1.08E-05 2.51E-06 3.26E-06 1.92E-06 4.52E-07
